OfficerID,CRID,Category,Allegation,Finding,Outcome,IncidentDate,Latitude,Longitude,Officer Gender,Officer Race,Officer Rank,Officer Age
29843,1066618,Use Of Force, Injury,Unfounded,No Action Taken,2013,41.6922681,-87.6035945,M,Black,Police Officer,52
13784,1066618,Use Of Force, Injury,Unfounded,No Action Taken,2013,41.6922681,-87.6035945,M,Black,Police Officer,53
9741,1066618,Use Of Force, Injury,Unfounded,No Action Taken,2013,41.6922681,-87.6035945,M,Black,Police Officer,44
12481,1066618,Use Of Force, Injury,Unfounded,No Action Taken,2013,41.6922681,-87.6035945,M,Black,Police Officer,44
32127,1066991,Illegal Search,Improper Search Of Person,Unknown,Unknown,2014,41.6922681,-87.6035945,M,White,Po,49
30808,1070311,Use Of Force, Use Of Firearm / Off Duty ,Sustained,Violation Noted,2014,41.6922681,-87.6035945,F,Black,Police Officer,49
11007,1072447,Use Of Force, Injury,Unfounded,No Action Taken,2014,41.6922681,-87.6035945,M,White,Sergeant Of Police,42
4963,1069146,Use Of Force, Injury,Not Sustained,No Action Taken,2014,41.6922681,-87.6035945,M,Black,Sergeant Of Police,53
29090,1069146,Use Of Force, Injury,Not Sustained,No Action Taken,2014,41.6922681,-87.6035945,M,Black,Po As Detective,54
32181,1068646,Use Of Force, Injury,Unknown,Unknown,2014,41.6922681,-87.6035945,M,White,Po,43
32239,1068646,Use Of Force, Injury,Unknown,Unknown,2014,41.6922681,-87.6035945,M,White,Po,46
10088,1068041,Use Of Force, No Injury,Not Sustained,No Action Taken,2014,41.6922681,-87.6035945,M,White,Po As Detective,48
16116,1068041,Use Of Force, No Injury,Not Sustained,No Action Taken,2014,41.6922681,-87.6035945,M,White,Po As Detective,46
30235,1067232,Use Of Force,Unnecessary Physical Contact / On Duty ,Exonerated,No Action Taken,2014,41.6922681,-87.6035945,F,Black,Police Officer,37
13613,1067232,Use Of Force,Unnecessary Physical Contact / On Duty ,Exonerated,No Action Taken,2014,41.6922681,-87.6035945,F,Black,Police Officer,39
11539,1067232,Use Of Force,Unnecessary Physical Contact / On Duty ,Exonerated,No Action Taken,2014,41.6922681,-87.6035945,M,Black,Police Officer,49
12159,1076961,Illegal Search,Improper Search Of Person,No Affidavit,No Action Taken,2015,41.6922681,-87.6035945,M,Black,Police Officer,50
25574,1076878,Use Of Force, Injury,Unfounded,Unknown,2015,41.6922681,-87.6035945,M,White,Police Officer,43
28027,1078306,Use Of Force,Take Down (Thrown To Ground),No Affidavit,Unknown,2015,41.6922681,-87.6035945,M,Black,Police Officer,43
28329,1081940,Use Of Force,Open Hand Strike (Slap),No Affidavit,Unknown,2016,41.6922681,-87.6035945,M,White,Police Officer,35
29843,1083592,Use Of Force,Miscellaneous,Sustained,3 Day Suspension,2017,41.6922681,-87.6035945,M,Black,Police Officer,52
6737,1085490,Use Of Force,Unnecessary Display Of Weapon / On Duty,Unknown,Unknown,2017,41.6922681,-87.6035945,M,Black,Police Officer,55
14983,1085490,Use Of Force,Unnecessary Display Of Weapon / On Duty,Unknown,Unknown,2017,41.6922681,-87.6035945,F,White,Sergeant Of Police,43
13911,1085490,Use Of Force,Unnecessary Display Of Weapon / On Duty,Unknown,Unknown,2017,41.6922681,-87.6035945,M,White,Lieutenant Of Police,60
10760,1085490,Use Of Force,Unnecessary Display Of Weapon / On Duty,Unknown,Unknown,2017,41.6922681,-87.6035945,M,White,Sergeant Of Police,43
11538,1088324,Use Of Force,Miscellaneous,Sustained,5 Day Suspension,2018,41.6922681,-87.6035945,F,Black,Police Officer,48
353,1074250,Illegal Search,Improper Search Of Vehicle,Unknown,Unknown,2015,41.6922759,-87.6312667,M,Asian/Pacific,Police Officer,36
5043,1074250,Illegal Search,Improper Search Of Vehicle,Unknown,Unknown,2015,41.6922759,-87.6312667,M,Black,Police Officer,49
14480,1069134,Illegal Search,Improper Search Of Vehicle,No Affidavit,No Action Taken,2014,41.6924075,-87.6363475,M,White,Sergeant Of Police,43
17142,1067521,Use Of Force,Miscellaneous,Unfounded,Unknown,2014,41.6926874,-87.6158696,M,Black,Police Officer,45
11540,1071117,Illegal Search,Improper Search Of Vehicle,Unknown,Unknown,2014,41.6927411,-87.6133871,M,Black,Police Officer,47
4078,1071117,Illegal Search,Improper Search Of Vehicle,Unknown,Unknown,2014,41.6927411,-87.6133871,M,Black,Police Officer,44
10383,1067742,Use Of Force, No Injury,Not Sustained,No Action Taken,2014,41.6927642,-87.6525288,M,Black,Po As Detective,53
21520,1073510,Use Of Force, Injury,Not Sustained,No Action Taken,2014,41.6928975,-87.6208362,M,White,Sergeant Of Police,64
1436,1073510,Use Of Force, Injury,Not Sustained,No Action Taken,2014,41.6928975,-87.6208362,F,Black,Police Officer,41
11540,1073510,Use Of Force, Injury,Not Sustained,No Action Taken,2014,41.6928975,-87.6208362,M,Black,Police Officer,47
794,1073510,Use Of Force, Injury,Not Sustained,No Action Taken,2014,41.6928975,-87.6208362,F,Black,Police Officer,41
1344,1088572,Use Of Force,Taser (Probe Discharge),Sustained,5 Day Suspension,2018,41.6930725,-87.6378593,M,Black,Police Officer,50
10440,1072664,Use Of Force, Handgun,Sustained,Unknown,2014,41.6931176,-87.66971,M,White,Police Officer,57
20461,1072664,Use Of Force, Handgun,Sustained,Unknown,2014,41.6931176,-87.66971,M,White,Police Officer,53
3563,1076553,Use Of Force, Injury,No Affidavit,No Action Taken,2015,41.6935019,-87.5379918,M,Hispanic,Police Officer,41
12059,1076553,Use Of Force, Injury,No Affidavit,No Action Taken,2015,41.6935019,-87.5379918,M,Hispanic,Police Officer,48
31941,1060491,Illegal Search,Improper Search Of Vehicle,No Affidavit,No Action Taken,2013,41.6940653,-87.6521585,M,White,Po,37
5625,1060398,Illegal Search,Improper Search Of Vehicle,No Affidavit,No Action Taken,2013,41.6941786,-87.616941,M,Black,Police Officer,50
19714,1062894,Use Of Force, No Injury,Not Sustained,Unknown,2013,41.6941786,-87.616941,M,Black,Police Officer,50
10937,1060060,Use Of Force, No Injury,Unfounded,No Action Taken,2013,41.694696,-87.6222684,F,White,Police Officer,42
21422,1060060,Use Of Force, No Injury,Unfounded,No Action Taken,2013,41.694696,-87.6222684,M,Hispanic,Police Officer,44
22952,1060060,Use Of Force, No Injury,Unfounded,No Action Taken,2013,41.694696,-87.6222684,M,White,Police Officer,40
4118,1069870,Illegal Search,Improper Search Of Vehicle,No Affidavit,No Action Taken,2014,41.6955935,-87.6185801,M,White,Lieutenant Of Police,52
4687,1069870,Illegal Search,Improper Search Of Vehicle,No Affidavit,No Action Taken,2014,41.6955935,-87.6185801,F,White,Police Officer,34
15895,1069870,Illegal Search,Improper Search Of Vehicle,No Affidavit,No Action Taken,2014,41.6955935,-87.6185801,F,White,Police Officer,34
4524,1069870,Illegal Search,Improper Search Of Vehicle,No Affidavit,No Action Taken,2014,41.6955935,-87.6185801,F,Black,Po As Detective,57
6599,1088038,Use Of Force,Unnecessary Display Of Weapon / Off Duty,No Affidavit,Unknown,2018,41.6962519,-87.5260812,M,White,Police Officer,42
18599,1072877,Use Of Force, Injury,Unfounded,No Action Taken,2014,41.6965316,-87.6548568,M,White,Sergeant Of Police,46
20875,1072877,Use Of Force, Injury,Unfounded,No Action Taken,2014,41.6965316,-87.6548568,M,White,Police Officer,40
26284,1072877,Use Of Force, Injury,Unfounded,No Action Taken,2014,41.6965316,-87.6548568,M,White,Sergeant Of Police,43
23494,1081759,Use Of Force,Unnecessary Display Of Weapon / On Duty,No Affidavit,Unknown,2016,41.6967669,-87.5991962,M,White,Police Officer,32
8355,1081759,Use Of Force,Unnecessary Display Of Weapon / On Duty,No Affidavit,Unknown,2016,41.6967669,-87.5991962,M,White,Police Officer,33
21921,1085792,Use Of Force,Push/Pull/Grab,Unfounded,Unknown,2017,41.6968414,-87.6209997,M,Black,Police Officer,40
15969,1085792,Use Of Force,Push/Pull/Grab,Unfounded,Unknown,2017,41.6968414,-87.6209997,M,White,Police Officer,34
6844,1061330,Illegal Search,Improper Search Of Person,Not Sustained,No Action Taken,2013,41.6977102,-87.625965,M,Hispanic,Police Officer,35
14983,1061330,Illegal Search,Improper Search Of Person,Not Sustained,No Action Taken,2013,41.6977102,-87.625965,F,White,Sergeant Of Police,43
9619,1063822,Use Of Force, Injury,No Affidavit,No Action Taken,2013,41.6980663,-87.5283464,M,White,Police Officer,43
4927,1080512,Illegal Search,Improper Search Of Vehicle,Not Sustained,No Action Taken,2016,41.6986806,-87.6429284,M,White,Police Officer,49
1037,1080512,Illegal Search,Improper Search Of Vehicle,Not Sustained,No Action Taken,2016,41.6986806,-87.6429284,M,White,Police Officer,60
12931,1067407,Use Of Force, Injury,Unfounded,No Action Taken,2014,41.6989284,-87.6829794,M,Hispanic,Police Officer,49
24311,1067407,Use Of Force, Injury,Exonerated,No Action Taken,2014,41.6989284,-87.6829794,M,White,Sergeant Of Police,51
12342,1067407,Use Of Force, Injury,Not Sustained,No Action Taken,2014,41.6989284,-87.6829794,M,White,Police Officer,42
1808,1067407,Use Of Force, Injury,Unfounded,No Action Taken,2014,41.6989284,-87.6829794,M,White,Police Officer,43
8518,1067407,Use Of Force, Injury,Unfounded,No Action Taken,2014,41.6989284,-87.6829794,M,White,Police Officer,45
23253,1067407,Use Of Force, Injury,Exonerated,No Action Taken,2014,41.6989284,-87.6829794,M,White,Police Officer,50
5131,1067407,Use Of Force, Injury,Unfounded,No Action Taken,2014,41.6989284,-87.6829794,M,White,Police Officer,52
20495,1067407,Use Of Force, Injury,Unfounded,No Action Taken,2014,41.6989284,-87.6829794,M,White,Sergeant Of Police,59
16042,1067407,Use Of Force, Injury,Sustained,Penalty Not Served,2014,41.6989284,-87.6829794,F,White,Police Officer,44
20058,1067407,Use Of Force, Injury,Sustained,30 Day Suspension,2014,41.6989284,-87.6829794,F,White,Police Officer,37
797,1071969,Illegal Search,Improper Search Of Person,No Affidavit,No Action Taken,2014,41.6989641,-87.6278255,M,Hispanic,Police Officer,37
6914,1068971,Use Of Force, Injury,Unfounded,No Action Taken,2014,41.6992351,-87.6235163,M,White,Police Officer,31
8355,1068971,Use Of Force, Injury,Unfounded,No Action Taken,2014,41.6992351,-87.6235163,M,White,Police Officer,33
18225,1066706,Use Of Force, No Injury,Unknown,Unknown,2013,41.6993365,-87.701423,M,White,Police Officer,49
254,1082959,Use Of Force, No Injury,No Affidavit,Unknown,2016,41.6993372,-87.5348333,M,White,Police Officer,35
12125,1069155,Illegal Search,Improper Search Of Vehicle,Unfounded,No Action Taken,2014,41.6994713,-87.657133,M,White,Police Officer,30
12826,1069103,Illegal Search,Improper Search Of Vehicle,No Affidavit,No Action Taken,2014,41.6994964,-87.654795,F,White,Police Officer,46
31941,1069103,Illegal Search,Improper Search Of Vehicle,No Affidavit,No Action Taken,2014,41.6994964,-87.654795,M,White,Po,37
20177,1063729,Use Of Force, No Injury,No Affidavit,No Action Taken,2013,41.699729,-87.6236459,M,Black,Po/Field Trning Off,36
12125,1069362,Use Of Force, No Injury,Sustained,Reprimand,2014,41.6998437,-87.719128,M,White,Police Officer,30
13270,1069362,Use Of Force,Unnecessary Physical Contact / On Duty ,Sustained,Reprimand,2014,41.6998437,-87.719128,M,White,Police Officer,52
4030,1072057,Illegal Search,Improper Search Of Person,No Affidavit,No Action Taken,2014,41.6999271,-87.6357396,M,White,Sergeant Of Police,37
19411,1072057,Illegal Search,Improper Search Of Person,No Affidavit,No Action Taken,2014,41.6999271,-87.6357396,M,Hispanic,Sergeant Of Police,36
28086,1072057,Illegal Search,Improper Search Of Person,No Affidavit,No Action Taken,2014,41.6999271,-87.6357396,F,White,Police Officer,37
25574,1065071,Illegal Search,Improper Search Of Vehicle,No Affidavit,No Action Taken,2013,41.6999377,-87.6172234,M,White,Police Officer,43
15607,1065071,Illegal Search,Improper Search Of Vehicle,No Affidavit,No Action Taken,2013,41.6999377,-87.6172234,M,Black,Police Officer,41
8355,1065071,Illegal Search,Improper Search Of Vehicle,No Affidavit,No Action Taken,2013,41.6999377,-87.6172234,M,White,Police Officer,33
23423,1072355,Illegal Search,Improper Search Of Vehicle,Exonerated,No Action Taken,2014,41.7001011,-87.6211832,M,Hispanic,Police Officer,70
31216,1072355,Illegal Search,Improper Search Of Vehicle,Exonerated,No Action Taken,2014,41.7001011,-87.6211832,M,Black,Police Officer,58
22525,1079797,Use Of Force, No Injury,No Affidavit,Unknown,2016,41.700173,-87.6161889,M,White,Police Officer,30
4507,1079797,Use Of Force, No Injury,No Affidavit,Unknown,2016,41.700173,-87.6161889,F,Hispanic,Police Officer,31
19835,1078252,Use Of Force,Take Down (Thrown To Ground),Exonerated,Unknown,2015,41.7004727,-87.6297823,M,White,Police Officer,44
21124,1059547,Use Of Force, Injury,Unfounded,No Action Taken,2013,41.7004952,-87.6375124,M,White,Sergeant Of Police,41
23067,1059547,Use Of Force, Injury,Unfounded,No Action Taken,2013,41.7004952,-87.6375124,M,White,Police Officer,37
13209,1061486,Use Of Force,Closed Hand Strike (Punch),Not Sustained,Unknown,2013,41.7005601,-87.627411,M,Black,Police Officer,40
32007,1061486,Use Of Force,Closed Hand Strike (Punch),Not Sustained,Unknown,2013,41.7005601,-87.627411,M,Black,Po,47
12630,1084585,Illegal Search,Search Of Premise Without Warrant,Sustained,Unknown,2017,41.7008528,-87.6321921,M,Black,Police Officer,47
21876,1084585,Illegal Search,Search Of Premise Without Warrant,Sustained,Unknown,2017,41.7008528,-87.6321921,M,Black,Sergeant Of Police,55
26616,1084585,Illegal Search,Search Of Premise Without Warrant,Sustained,Unknown,2017,41.7008528,-87.6321921,M,Black,Police Officer,47
23027,1084585,Illegal Search,Search Of Premise Without Warrant,Sustained,Unknown,2017,41.7008528,-87.6321921,F,Black,Police Officer,41
28947,1080091,Illegal Search,Improper Search Of Person,No Affidavit,No Action Taken,2016,41.701235,-87.5260454,M,White,Sergeant Of Police,40
16277,1062555,Use Of Force, Injury,Not Sustained,No Action Taken,2013,41.701499,-87.5648509,M,Black,Police Officer,44
14479,1062555,Use Of Force, Injury,Not Sustained,No Action Taken,2013,41.701499,-87.5648509,M,White,Police Officer,37
12181,1062555,Use Of Force, Injury,Not Sustained,No Action Taken,2013,41.701499,-87.5648509,M,White,Police Officer,41
32168,1059996,Illegal Search,Improper Search Of Vehicle,Unknown,Unknown,2013,41.7019452,-87.6266783,M,Black,Po,47
31298,1081684,Use Of Force, Injury,Unknown,Unknown,2016,41.7020394,-87.6199348,M,Black,Police Officer,47
4202,1061982,Illegal Search,Improper Search Of Vehicle,No Affidavit,No Action Taken,2013,41.702226,-87.5248784,M,Hispanic,Police Officer,49
1283,1072461,Use Of Force, No Injury,Unfounded,No Action Taken,2014,41.7024863,-87.6114447,M,White,Police Officer,52
27022,1072461,Use Of Force, No Injury,Unfounded,No Action Taken,2014,41.7024863,-87.6114447,M,White,Police Officer,43
1263,1073533,Use Of Force, No Injury,No Affidavit,No Action Taken,2014,41.702597,-87.5630742,M,White,Police Officer,36
25592,1073533,Use Of Force, No Injury,No Affidavit,No Action Taken,2014,41.702597,-87.5630742,M,White,Police Officer,34
4036,1063782,Use Of Force, No Injury,Unfounded,No Action Taken,2013,41.7027096,-87.5323559,M,White,Po/Field Trning Off,54
6914,1063782,Use Of Force, No Injury,Unfounded,No Action Taken,2013,41.7027096,-87.5323559,M,White,Police Officer,31
10100,1065677,Illegal Search,Improper Search Of Vehicle,Unknown,Unknown,2013,41.7027567,-87.5632205,M,White,Police Officer,52
20971,1065677,Illegal Search,Improper Search Of Vehicle,Unknown,Unknown,2013,41.7027567,-87.5632205,M,White,Police Officer,58
26774,1067733,Illegal Search,Improper Search Of Person,No Affidavit,No Action Taken,2014,41.7032733,-87.6428028,M,Black,Police Officer,62
23891,1067733,Illegal Search,Improper Search Of Person,No Affidavit,No Action Taken,2014,41.7032733,-87.6428028,F,Black,Police Officer,41
23494,1075889,Use Of Force,Closed Hand Strike (Punch),Unfounded,Unknown,2015,41.7033239,-87.6209133,M,White,Police Officer,32
4078,1075889,Use Of Force,Closed Hand Strike (Punch),Unfounded,Unknown,2015,41.7033239,-87.6209133,M,Black,Police Officer,44
32423,1075889,Use Of Force,Closed Hand Strike (Punch),Unfounded,Unknown,2015,41.7033239,-87.6209133,F,Black,Sergeant Of Police,53
4262,1063662,Illegal Search,Improper Search Of Vehicle,Unknown,Unknown,2013,41.7033613,-87.6236706,M,White,Sergeant Of Police,47
29600,1063662,Illegal Search,Improper Search Of Vehicle,Unknown,Unknown,2013,41.7033613,-87.6236706,M,Hispanic,Po As Detective,46
31927,1066847,Use Of Force, Injury,Unfounded,No Action Taken,2014,41.7036733,-87.6274881,M,Black,Po,43
32423,1070811,Illegal Search,Improper Search Of Vehicle,No Affidavit,No Action Taken,2014,41.7037432,-87.6073624,F,Black,Sergeant Of Police,53
4078,1070811,Illegal Search,Improper Search Of Vehicle,No Affidavit,No Action Taken,2014,41.7037432,-87.6073624,M,Black,Police Officer,44
11540,1070811,Illegal Search,Improper Search Of Vehicle,No Affidavit,No Action Taken,2014,41.7037432,-87.6073624,M,Black,Police Officer,47
31386,1071010,Use Of Force,Injury,No Affidavit,Unknown,2014,41.7039028,-87.7188394,M,White,Po As Detective,54
13784,1066185,Use Of Force, Injury,Not Sustained,No Action Taken,2013,41.7040039,-87.6058513,M,Black,Police Officer,53
6804,1077851,Illegal Search,Improper Search Of Person,Unknown,Unknown,2015,41.7046962,-87.5361626,M,White,Police Officer,32
14604,1077851,Illegal Search,Improper Search Of Person,Unknown,Unknown,2015,41.7046962,-87.5361626,M,White,Police Officer,39
32221,1059481,Use Of Force, Use Of Firearm / Off Duty ,Sustained,Reprimand,2013,41.7050599,-87.6306113,M,Hispanic,Po,53
16174,1072425,Illegal Search,Improper Search Of Vehicle,No Affidavit,No Action Taken,2014,41.7053922,-87.603054,M,Black,Police Officer,51
25971,1079731,Use Of Force,Unnecessary Physical Contact / Off Duty ,No Affidavit,No Action Taken,2016,41.705443,-87.6819781,M,White,Police Officer,50
10387,1073831,Use Of Force, Use Of Firearm / Off Duty ,Sustained,Violation Noted,2015,41.7054757,-87.809988,M,White,Police Officer,38
31941,1068163,Illegal Search,Improper Search Of Vehicle,No Affidavit,No Action Taken,2014,41.7055269,-87.6382063,M,White,Po,37
